ID,Categories,Code,Name,SKU,Description,Short description,attributes,Images,Published,Brand,Published,Datasheet,Stock,In stock?,Sales price,Regular price,Merk,Lengte,Breedte,Module-rendement,Vermogen,MPP-spanning,Kabellengte,MPP vermogen (Maximum Power Point),Hoogte,Nullastspanning,Max. systeemspanning,Kortsluitstroom,Aantal bypassdiodes,Aantal cellen,Gewicht,MPP-stroom,Met aansluitkabel,Met frame,Kleur frame,Celmateriaal,AC-nom. uitgangsvermogen,WiFi,Aantal MPP trackers,Ingebouwde batterij,Ethernet,Netbewaking,Type,Serie
00778,"Solar, Accessoires",SEHAZB-SWITCH-MTR,SolarEdge AC schakelaar met Meter,sehazb-switch-mtr,"<h2>SolarEdge</h2>SolarEdge combineert geavanceerde digitale besturingstechnologie met een efficiënte architectuur voor energieconversie om superieure oplevering van zonne-energie en de allerbeste betrouwbaarheid te bereiken. <br /> Belangrijkste punten: van SolarEdge systemen<br /><ul><li>Omvormers speciaal ontworpen om te werken met Power Optimizers</li><li>Superieure efficiëntie</li><li>Uitstekende betrouwbaarheid met standaard 12 jaar garantie (uitbreidbaar tot 20 of 25 jaar)</li><li>Klein, lichtgewicht en eenvoudig te installeren</li><li>IP65</li><li>Voor installatie binnen en buiten</li><li>Geïntegreerde bescherming tegen vlambogen en snelle uitschakeling</li><li>Alle SolarEdge omvormers zijn gecertificeerd</li></ul>","SolarEdge AC schakelaar met Meter<br></br><a href=""https://pimassetsprdst.blob.core.windows.net/assets/apc_Original/98/75/419875.pdf"">Datasheet</a>  <br></br> ","[{'code': 'Brand', 'name': 'Merk', 'type': 'text', 'value': 'SolarEdge '}]",https://shop.libra.energy/media/cache/sylius_shop_api_product_large_thumbnail/c9/3d/832bb822538dd85cd7548b77af25.png,True,SolarEdge,0,https://pimassetsprdst.blob.core.windows.net/assets/apc_Original/98/75/419875.pdf,2,1,,,SolarEdge ,,,,,,,,,,,,,,,,,,,,,,,,,,,
00779,"Solar, Accessoires",SE-SIM-R02-EU-S1,SolarEdge 2 jaar Pre Paid Cellulair Data Plan voor residentiële systemen,se-sim-r02-eu-s1,"<h2>SolarEdge</h2><br /> De SolarEdge omvormer combineert geavanceerde digitale besturingstechnologie met een efficiënte architectuur voor energieconversie om superieure oplevering van zonne-energie en de allerbeste betrouwbaarheid te bereiken.Een gepatenteerde ontvanger voor is geïntegreerd in de omvormer en verzamelt de prestatiegegevens van de power optimizer van elk zonnepaneel. Deze gegevens kunnen naar het internet worden verzonden en worden benaderd via het SolarEdge-monitoringplatform voor prestatieanalyse, foutdetectie en probleemoplossing van PV-systemen. De omvormer wordt geleverd met een ingebouwde DC-veiligheidsschakelaar, geïntegreerde snelle uitschakeling en standaard 12 jaar garantie.<br /><h2>Belangrijkste punten van SolarEdge systemen</h2><ul><li>Omvormers speciaal ontworpen om te werken met poweroptimizers</li><li>Superieure efficiëntie</li><li>Uitstekende betrouwbaarheid met standaard 12 jaar garantie (uitbreidbaar tot 20 of 25 jaar)</li><li>Klein, lichtgewicht en eenvoudig te installeren</li><li>Ingebouwde monitoring-ontvanger op moduleniveau</li><li>Internetverbinding via Ethernet of draadloos (Wi-Fi,ZigBee Gateway, mobiel)</li><li>Optionele mobiele connectiviteit</li><li>IP65- Voor installatie binnen en buiten</li><li>Geïntegreerde bescherming tegen vlambogen en snelle uitschakeling</li><li>Optioneel geïntegreerde gegevens van omzetkwaliteit,</li><li>ANSI C12.20, Alle SolarEdge omvormers zijn gecertificeerd</li></ul>",,"[{'code': 'Brand', 'name': 'Merk', 'type': 'text', 'value': 'SolarEdge '}]",https://shop.libra.energy/media/cache/sylius_shop_api_product_large_thumbnail/1e/40/79cc5f5223d9f3bdb1c957abb0bc.png,True,SolarEdge,0,,2,1,,,SolarEdge ,,,,,,,,,,,,,,,,,,,,,,,,,,,
00780,"Solar, Omvormers",GL-Solis-EPM3-2G,Solis | Export Power Manager,gl-solis-epm3-2g,"Solis is een van de oudste en grootste wereldwijde fabrikant van stringomvormers. Als installateur kun je kiezen uit een complete Solis productlijn van uiterst betrouwbare, betaalbare, kostenefficiënte en innovatieve string-omvormertechnologieën. Deze omvormers worden overal geïnstalleerd en worden op verzoek onderhouden door Libra Energy - om een aanzienlijk langetermijn rendement op investeringen voor de eigenaren te behalen.<br /><br /><b>Kenmerken van Solis</b><br />• Een van de eerste net-omvormer fabrikanten ter wereld<br />• Verticale productie strategie om kwaliteit te waarborgen<br />• Hoge betrouwbaarheid door wereldwijde certificering<br />• Omvormers hebben een nauwkeurig MPPT algoritme<br />• Omvormers hebben een breed inspanningsbereik<br /><br />Libra Energy is het officiële Solis Service Center","Accessoire | 3-Fase | Export Power Manager 2G<br></br><a href=""https://pimassetsprdst.blob.core.windows.net/assets/apc_Original/73/79/11967379.pdf"">Datasheet</a>  <br></br> ","[{'code': 'Brand', 'name': 'Merk', 'type': 'text', 'value': 'Solis '}]","https://shop.libra.energy/media/cache/sylius_shop_api_product_large_thumbnail/f9/42/776e3491ed52317cbfb555edc71d.png, https://shop.libra.energy/media/cache/sylius_shop_api_product_large_thumbnail/fe/1b/58153167927835914685beb0f5de.png",True,Solis,0,https://pimassetsprdst.blob.core.windows.net/assets/apc_Original/73/79/11967379.pdf,2,1,,,Solis ,,,,,,,,,,,,,,,,,,,,,,,,,,,
00781,"Solar, Accessoires",Solis-DLS-G,Solis | Datalogging stick GPRS,solis-dls-g,"Solis is een van de oudste en grootste wereldwijde fabrikant van stringomvormers. Als installateur kun je kiezen uit een complete Solis productlijn van uiterst betrouwbare, betaalbare, kostenefficiënte en innovatieve string-omvormertechnologieën. Deze omvormers worden overal geïnstalleerd en worden op verzoek onderhouden door Libra Energy - om een aanzienlijk langetermijn rendement op investeringen voor de eigenaren te behalen.<br /><br /><b>Kenmerken van Solis</b><br />• Een van de eerste net-omvormer fabrikanten ter wereld<br />• Verticale productie strategie om kwaliteit te waarborgen<br />• Hoge betrouwbaarheid door wereldwijde certificering<br />• Omvormers hebben een nauwkeurig MPPT algoritme<br />• Omvormers hebben een breed inspanningsbereik<br /><br />Libra Energy is het officiële Solis Service Center",,"[{'code': 'Brand', 'name': 'Merk', 'type': 'text', 'value': 'Solis '}]",https://shop.libra.energy/media/cache/sylius_shop_api_product_large_thumbnail/a8/96/9a02f697402bfc05c3d3d4b95e06.png,True,Solis,0,,72,1,,,Solis ,,,,,,,,,,,,,,,,,,,,,,,,,,,
00782,"Solar, Omvormers",GWCTK-30x20,GoodWe | Stroomtransformator,gwctk-30x20,"<h2>GoodWe Stroomtransformator</h2>De GWCTK-30x20 stroomtransformator van GoodWe decteert de netspanningen, stroomrichting en stroomhoeveelheid en stuurt deze gegevens vervolgens door naar de omvormer. Let erop dat de stroomtransformator op dezelfde fase is aangesloten als de voedingskabel van de Smart Meter, wanneer de R-P-led niet brandt, kan het zijn dat de stroomtransformator op de verkeerde fase of omgekeerd is aangesloten. De maximale stroom voor de transformator is 120A. <h2>GoodWe</h2>GoodWe is een toonaangevend merk dat zich richt op onderzoek en productie van omvormers en oplossingen voor energieopslag. De omvormers van Goodwe worden veelal gebruikt voor zonnepanelen op daken van woningen, voor commerciële systemen en voor systemen voor energieopslag. GoodWe wordt door Bloomberg, IHS &amp; GTMt in de top 10 van producenten van omvormers voor zonne-energie in de wereld geplaatst. Vanwege de betrouwbare werking en uitstekende prestaties heeft Libra Energy ervoor gekozen om GoodWe-omvormers onderdeel te laten zijn van ons sterke merken assortiment. Libra Energy is behalve leverancier ook officieel service center voor GoodWe omvormers.","250A | Vierkant gat | 30x20mm<br></br><a href=""https://pimassetsprdst.blob.core.windows.net/assets/apc_Original/29/42/13052942.pdf"">Datasheet</a>  <br></br> ","[{'code': 'Brand', 'name': 'Merk', 'type': 'text', 'value': 'Goodwe '}]",https://shop.libra.energy/media/cache/sylius_shop_api_product_large_thumbnail/ff/cd/2e16151393ffefdf02d5844fe663.png,True,Goodwe,0,https://pimassetsprdst.blob.core.windows.net/assets/apc_Original/29/42/13052942.pdf,132,1,,,Goodwe ,,,,,,,,,,,,,,,,,,,,,,,,,,,
00783,"Solar, Omvormers",Solis-RSD-G1,Ginlong Solis Rapid Shutdown,solis-rsd-g1,"Solis is een van de oudste en grootste wereldwijde fabrikant van stringomvormers. Als installateur kun je kiezen uit een complete Solis productlijn van uiterst betrouwbare, betaalbare, kostenefficiënte en innovatieve string-omvormertechnologieën. Deze omvormers worden overal geïnstalleerd en worden op verzoek onderhouden door Libra Energy - om een aanzienlijk langetermijn rendement op investeringen voor de eigenaren te behalen.<br /><br /><b>Kenmerken van Solis</b><br />• Een van de eerste net-omvormer fabrikanten ter wereld<br />• Verticale productie strategie om kwaliteit te waarborgen<br />• Hoge betrouwbaarheid door wereldwijde certificering<br />• Omvormers hebben een nauwkeurig MPPT algoritme<br />• Omvormers hebben een breed inspanningsbereik<br /><br />Libra Energy is het officiële Solis Service Center","Ginlong Solis Rapid Shutdown<br></br><a href=""https://pimassetsprdst.blob.core.windows.net/assets/apc_Original/77/34/13007734.pdf"">Datasheet</a>  <br></br> ","[{'code': 'Brand', 'name': 'Merk', 'type': 'text', 'value': 'Solis '}, {'code': 'EF000008', 'name': 'Breedte', 'type': 'float', 'value': '262 mm'}, {'code': 'EF000049', 'name': 'Diepte', 'type': 'float', 'value': '43 mm'}, {'code': 'EF000040', 'name': 'Hoogte', 'type': 'float', 'value': '240 mm'}, {'code': 'EF000167', 'name': 'Gewicht', 'type': 'float', 'value': '2.3 kg'}]","https://shop.libra.energy/media/cache/sylius_shop_api_product_large_thumbnail/4d/8d/b67acb8bc58301e3c80b49e801ba.png, https://shop.libra.energy/media/cache/sylius_shop_api_product_large_thumbnail/3e/f8/c36310606dc703a0b84b4c3869a8.png",True,Solis,0,https://pimassetsprdst.blob.core.windows.net/assets/apc_Original/77/34/13007734.pdf,10,1,,,Solis ,,262 mm,,,,,,240 mm,,,,,,2.3 kg,,,,,,,,,,,,,
00784,"Solar, Accessoires",FLD-3PH-PRT-03,SolarEdge Communication Board Module,fld-3ph-prt-03,"<br /><h2>Totaaloplossing van SolarEdge</h2><br />Het kan nu; je zonnepaneel, optimizer en omvormer allemaal van hetzelfde vertrouwde merk. Met de introductie van deze zonnepanelen zet SolarEdge een nieuwe stap richting het leveren van totaaloplossingen voor residentiële en commerciële PV-systemen. Hierdoor kun jij als installateur profiteren van een gereduceerde installatietijd en hoef je nooit bang te zijn voor een verkeerde power optimizer/zonnepaneel combinatie.",,"[{'code': 'Brand', 'name': 'Merk', 'type': 'text', 'value': 'SolarEdge '}]",https://shop.libra.energy/media/cache/sylius_shop_api_product_large_thumbnail/b9/d9/355603a096faefd38343da81b53b.png,True,SolarEdge,0,,15,1,,,SolarEdge ,,,,,,,,,,,,,,,,,,,,,,,,,,,
00785,"Solar, Accessoires",SE1000-CCG-F,SolarEdge Firefighter Gateway,se1000-ccg-f,"De brandweer-gateway biedt een gecentraliseerd veiligheidsbeheer van SolarEdge systemen. Brandweerlieden kunnen de productie van een SolarEdge PV-systeem onmiddellijk stopzetten, handmatig d.m.v. een noodstop of automatisch via een brandmeldsysteem. Door deze gateway gaat de stringspanning naar een veilige spanning dankzij het gebruik van de SafeDC™-functie.Kenmerken:<ul><li>Handmatige &amp; automatische DC-spanningsverlaging van het systeem naar een veilig niveau.</li><li>Real-time weergave van de DC-spanning van een systeem voor veiligheidszekerheid</li><li>Noodstop voor het gehele PV-systeem</li><li>Melding van een systeemafschakeling aan het SolarEdge monitoring platform</li><li>Makkelijke installatie: DIN railmontage</li></ul><br />","SolarEdge Firefighter Gateway<br></br><a href=""https://pimassetsprdst.blob.core.windows.net/assets/apc_Original/70/39/407039.pdf"">Datasheet</a>  <br></br> ","[{'code': 'EF000278', 'name': 'Met transformator', 'type': 'checkbox', 'value': 'Nee'}, {'code': 'EF003535', 'name': 'Ethernet', 'type': 'checkbox', 'value': 'Nee'}, {'code': 'EF005909', 'name': 'Ingebouwde batterij', 'type': 'checkbox', 'value': 'Nee'}, {'code': 'EF012468', 'name': 'Geschikt voor noodstroom', 'type': 'checkbox', 'value': 'Nee'}, {'code': 'EF005474', 'name': 'Beschermingsgraad (IP)', 'type': 'text', 'value': 'IP65 '}, {'code': 'Brand', 'name': 'Merk', 'type': 'text', 'value': 'SolarEdge '}, {'code': 'EF008747', 'name': 'Aantal MPP trackers', 'type': 'float', 'value': '0 '}]",https://shop.libra.energy/media/cache/sylius_shop_api_product_large_thumbnail/54/81/8a63d84cf166e8ee0915438327a1.png,True,SolarEdge,0,https://pimassetsprdst.blob.core.windows.net/assets/apc_Original/70/39/407039.pdf,5,1,,,SolarEdge ,,,,,,,,,,,,,,,,,,,,,,0 ,Nee,Nee,,,
00786,"Solar, Accessoires",SE1000-WIFI01,SolarEdge WIFI Module Kit,se1000-wifi01,"SolarEdge combineert geavanceerde digitale besturingstechnologie met een efficiënte architectuur voor energieconversie om superieure oplevering van zonne-energie en de allerbeste betrouwbaarheid te bereiken. <b>Belangrijkste punten van SolarEdge systemen</b>- Omvormers speciaal ontworpen om te werken met Power Optimizers- Superieure efficiëntie- Uitstekende betrouwbaarheid met standaard 12 jaar garantie (uitbreidbaar tot 20 of 25 jaar)- Klein, lichtgewicht en eenvoudig te installeren- IP65 - Voor installatie binnen en buiten- Geïntegreerde bescherming tegen vlambogen en snelle uitschakeling- Alle SolarEdge omvormers zijn gecertificeerd",,"[{'code': 'Brand', 'name': 'Merk', 'type': 'text', 'value': 'SolarEdge '}]","https://shop.libra.energy/media/cache/sylius_shop_api_product_large_thumbnail/9f/e7/5a70a7cb3fec9d720a62d4bea272.png, https://shop.libra.energy/media/cache/sylius_shop_api_product_large_thumbnail/d0/f6/54087880d80abf0ed6aaae8de76d.png, https://shop.libra.energy/media/cache/sylius_shop_api_product_large_thumbnail/f4/91/72abe7c49bc35ff4ea1d9e3b436d.png",True,SolarEdge,0,,21,1,,,SolarEdge ,,,,,,,,,,,,,,,,,,,,,,,,,,,
00787,"Solar, Accessoires",HOTWTR-SENS-RW-S1,SolarEdge | Slim Energie Heet Water Temperatuur Sensor,hotwtr-sens-rw-s1,-,"HOTWTR-SENS-RW-S1<br></br><a href=""https://pimassetsprdst.blob.core.windows.net/assets/apc_Original/43/57/13154357.pdf"">Datasheet</a>  <br></br> ","[{'code': 'Brand', 'name': 'Merk', 'type': 'text', 'value': 'SolarEdge '}, {'code': 'EF013237', 'name': 'Onderdeel', 'type': 'checkbox', 'value': 'Ja'}]",https://shop.libra.energy/media/cache/sylius_shop_api_product_large_thumbnail/47/29/fca8d86953efb209af669820282c.png,True,SolarEdge,0,https://pimassetsprdst.blob.core.windows.net/assets/apc_Original/43/57/13154357.pdf,1,1,,,SolarEdge ,,,,,,,,,,,,,,,,,,,,,,,,,,,
00788,"Solar, Accessoires",SB.HW.17/20/23KTL.M,"Conduct, RoofSupport PVbox, 3MPPT",sb-hw-17-20-23ktl-m,"Conduct is een Nederlands bedrijf en opgericht in 2005. Conduct biedt oplossingen op het gebied van montage en bekabeling van PV systemen zoals PVBox-en, deksels, draadgoten en daksteunen. Het op de juiste manier installeren van fotovoltaische (PV) installaties vereist de nodige kennis op het gebied van o.a. dakbelasting, elektrotechniek, kabelmanagement én bliksembeveiliging.<h2>Kenmerken van Conduct</h2>• Veilig en gezekerd <br />• Lagere onderhouds- en vervangingskosten op basis van een consistent rendement <br />• RoofSupport kabelmanagement- en montage <br />• Kabelgoten tbv montage overeenkomstig NEN1010 <br />• Duurzaam en betaalbaar",,"[{'code': 'Brand', 'name': 'Merk', 'type': 'text', 'value': 'Conduct '}]",https://shop.libra.energy/media/cache/sylius_shop_api_product_large_thumbnail/b8/3e/5044e7382cfffaa6ec678b5b770b.jpeg,True,Conduct,0,,1,1,,,Conduct ,,,,,,,,,,,,,,,,,,,,,,,,,,,
00789,"Energieopslag, Hybride omvormers",Solis-RHI-3P10K-HVES-5G-DC,Solis | 10K-3P-RHI-HVES-5G | Hybride,solis-rhi-3p10k-hves-5g-dc,"<h2>Solis 10K-3P-RHI-HVES-5G hybride omvormer</h2>De 10K 3-Fase RHI-HVES 5e generatie hybride omvormer van Solis is een volledig autonoom opslag systeem met een zeer hoge efficiëntie, dat on- en off grid kan werken. Vanwege zijn ventilator loze ontwerp helpt deze hybride omvormer mee aan een stille werk- en leefomgeving in huis en zorgt tevens voor een langere levensduur van het apparaat. De 10K-3P-RHI-HVES-5G beschikt over een 24-uurs volledig intelligent energiebeheersysteem en heeft een snelle voedingsomschakeling van minder dan 40ms. Dit product biedt overspanningsbelastingreductie, lekstroomonderdrukking technologie en heeft tevens een laag uitvalpercentage. Verder heeft deze omvormer een max. efficiëntie van 98,4%, 2 MPPT- en 4 DC-ingangen en een max DC ingangsstroom van 26A. De Solis-RHI-3P10K-HVES-5G-DC heeft een garantie van 10 jaar. Optioneel is de AFCI-functie.<h2>Kenmerken van de Solis-RHI-3P10K-HVES-5G-DC</h2><ul><li>Max. DC-primair vermogen 16000 W</li><li>Max. uitgangsstroom 16.7 A</li><li>RS485</li><li>IP65</li><li>3-fase</li><li>10kW</li><li>2 MPPT 4 IN</li><li>High Voltage</li><li>Energiemeter en CT's</li><li>Afmeting 535x455x181mm</li></ul>","3-fase | 10kW | 2 MPPT 4 IN | HV | Energiemeter en CT's<br></br><a href=""https://pimassetsprdst.blob.core.windows.net/assets/apc_Original/84/44/12928444.pdf"">Datasheet</a>  <br></br> ","[{'code': 'Brand', 'name': 'Merk', 'type': 'text', 'value': 'Solis '}, {'code': 'EF015909', 'name': 'String-verbindingen per MPPT-ingang', 'type': 'float', 'value': '4 '}, {'code': 'EF015872', 'name': 'Max. ingangsstroom DC per string ingang', 'type': 'float', 'value': '26 A'}, {'code': 'EF000049', 'name': 'Diepte', 'type': 'float', 'value': '181 mm'}, {'code': 'EF015871', 'name': 'Max. ingangsstroom DC per MPP-tracker', 'type': 'float', 'value': '26 A'}, {'code': 'EF004349', 'name': 'AC-nom. uitgangsvermogen', 'type': 'float', 'value': '10 W'}, {'code': 'EF004942', 'name': 'Max. DC-primair vermogen', 'type': 'float', 'value': '16000 W'}, {'code': 'EF008747', 'name': 'Aantal MPP trackers', 'type': 'float', 'value': '2 '}, {'code': 'EF007362', 'name': 'Max. primaire stroom bij DC', 'type': 'float', 'value': '39 A'}, {'code': 'EF000008', 'name': 'Breedte', 'type': 'float', 'value': '535 mm'}, {'code': 'EF015874', 'name': 'Max. rendement', 'type': 'float', 'value': '98.4 %'}, {'code': 'EF015870', 'name': 'Max. ingangsspanning DC', 'type': 'float', 'value': '1000 V'}, {'code': 'EF000040', 'name': 'Hoogte', 'type': 'float', 'value': '455 mm'}, {'code': 'EF000167', 'name': 'Gewicht', 'type': 'float', 'value': '25.1 kg'}, {'code': 'EF004662', 'name': 'Euro-rendement', 'type': 'float', 'value': '97.7 %'}, {'code': 'EF004582', 'name': 'Data-uitwisseling', 'type': 'checkbox', 'value': 'Nee'}, {'code': 'EF000278', 'name': 'Met transformator', 'type': 'checkbox', 'value': 'Nee'}, {'code': 'EF005909', 'name': 'Ingebouwde batterij', 'type': 'checkbox', 'value': 'Nee'}, {'code': 'EF004336', 'name': '3-fasen netvoeding', 'type': 'checkbox', 'value': 'Ja'}, {'code': 'EF020736', 'name': 'Met datalogger', 'type': 'checkbox', 'value': 'Nee'}, {'code': 'EF007252', 'name': 'Geschikt voor lastscheider', 'type': 'checkbox', 'value': 'Nee'}, {'code': 'EF004724', 'name': 'Geschikt voor buitenmontage', 'type': 'checkbox', 'value': 'Ja'}, {'code': 'EF012468', 'name': 'Geschikt voor noodstroom', 'type': 'checkbox', 'value': 'Ja'}, {'code': 'EF015876', 'name': 'Geïntegreerde DC-schakelaar', 'type': 'checkbox', 'value': 'Ja'}, {'code': 'EF005474', 'name': 'Beschermingsgraad (IP)', 'type': 'text', 'value': 'IP65 '}, {'code': 'EF015911', 'name': 'AC verbinding', 'type': 'text', 'value': 'Connector (male) '}, {'code': 'EF000360', 'name': 'Display', 'type': 'text', 'value': 'Standaard '}, {'code': 'EF005132', 'name': 'Netbewaking', 'type': 'text', 'value': '3-fase '}, {'code': 'EF015910', 'name': 'DC verbinding', 'type': 'text', 'value': 'Connector (male) '}, {'code': 'EF002991', 'name': 'Spanningstype voedingsspanning', 'type': 'text', 'value': 'DC '}]",https://shop.libra.energy/media/cache/sylius_shop_api_product_large_thumbnail/5e/03/d6c219db4340a0a22e4d349a5f1b.png,True,Solis,0,https://pimassetsprdst.blob.core.windows.net/assets/apc_Original/84/44/12928444.pdf,12,1,,,Solis ,,535 mm,,,,,,455 mm,,,,,,25.1 kg,,,,,,10 W,,2 ,Nee,,3-fase ,,
00790,"Energieopslag, Hybride omvormers",Solis-RHI-3P4K-HVES-5G-DC,Solis | 4K-3P-RHI-HVES-5 | Hybride,solis-rhi-3p4k-hves-5g-dc,"<h2>Solis 4K-3P-RHI-HVES-5G hybride omvormer</h2>De 4K 3-Fase RHI-HVES 5e generatie hybride omvormer van Solis is een volledig autonoom opslag systeem met een zeer hoge efficiëntie, dat on- en off grid kan werken. Vanwege zijn ventilator loze ontwerp helpt deze hybride omvormer mee aan een stille werk- en leefomgeving in huis en zorgt tevens voor een langere levensduur van het apparaat. De 4K-3P-RHI-HVES-5G beschikt over een 24-uurs volledig intelligent energiebeheersysteem en heeft een snelle voedingsomschakeling van minder dan 40ms. Dit product biedt overspanningsbelastingreductie, lekstroomonderdrukking technologie en heeft tevens een laag uitvalpercentage. Verder heeft deze omvormer een max. efficiëntie van 98,4%, 2 MPPT- en 2 DC-ingangen en een max. DC ingangsstroom van 26A. De Solis-RHI-3P4K-HVES-5G-DC heeft een garantie van 10 jaar. Optioneel is de AFCI-functie.<h2>Kenmerken van de Solis-RHI-3P4K-HVES-5G-DC</h2><ul><li>Li-ion batterij</li><li>Max. DC-primair vermogen 6400 W</li><li>RS485</li><li>IP65</li><li>3-fase</li><li>5kW</li><li>2 MPPT 2 IN</li><li>High Voltage</li><li>Energiemeter en CT's</li><li>Afmeting 535x455x181mm.</li></ul>","3-fase | 4kW | 2 MPPT 2 IN | HV | Energiemeter en CT's<br></br><a href=""https://pimassetsprdst.blob.core.windows.net/assets/apc_Original/84/44/12928444.pdf"">Datasheet</a>  <br></br> ","[{'code': 'Brand', 'name': 'Merk', 'type': 'text', 'value': 'Solis '}, {'code': 'EF007362', 'name': 'Max. primaire stroom bij DC', 'type': 'float', 'value': '13 A'}, {'code': 'EF000008', 'name': 'Breedte', 'type': 'float', 'value': '455 mm'}, {'code': 'EF000049', 'name': 'Diepte', 'type': 'float', 'value': '181 mm'}, {'code': 'EF015874', 'name': 'Max. rendement', 'type': 'float', 'value': '98.4 %'}, {'code': 'EF015870', 'name': 'Max. ingangsspanning DC', 'type': 'float', 'value': '600 V'}, {'code': 'EF004942', 'name': 'Max. DC-primair vermogen', 'type': 'float', 'value': '6400 W'}, {'code': 'EF000040', 'name': 'Hoogte', 'type': 'float', 'value': '535 mm'}, {'code': 'EF000167', 'name': 'Gewicht', 'type': 'float', 'value': '25.1 kg'}, {'code': 'EF004662', 'name': 'Euro-rendement', 'type': 'float', 'value': '97.7 %'}, {'code': 'EF000046', 'name': 'Draadloos', 'type': 'checkbox', 'value': 'Nee'}, {'code': 'EF000278', 'name': 'Met transformator', 'type': 'checkbox', 'value': 'Nee'}, {'code': 'EF005132', 'name': 'Netbewaking', 'type': 'text', 'value': '3-fase '}, {'code': 'EF015910', 'name': 'DC verbinding', 'type': 'text', 'value': 'Connector (male) '}, {'code': 'EF005474', 'name': 'Beschermingsgraad (IP)', 'type': 'text', 'value': 'IP65 '}, {'code': 'EF002991', 'name': 'Spanningstype voedingsspanning', 'type': 'text', 'value': 'AC/DC '}, {'code': 'EF000360', 'name': 'Display', 'type': 'text', 'value': 'Standaard '}]",https://shop.libra.energy/media/cache/sylius_shop_api_product_large_thumbnail/f3/f4/032255376cc50ac55d248919ae18.png,True,Solis,0,https://pimassetsprdst.blob.core.windows.net/assets/apc_Original/84/44/12928444.pdf,12,1,,,Solis ,,455 mm,,,,,,535 mm,,,,,,25.1 kg,,,,,,,,,,,3-fase ,,
